id,plate,startts,endts,startlng,startlat,my_id
G4K5GMJMWVXQI,735153,7/26/18 19:10,7/26/18 19:15,-77.029674,38.926679,224193
TZMLNXYYS3RID,527221,7/26/18 18:10,7/26/18 19:15,-77.018902,38.915031,224194
JND37EUSZN6RZ,222416,7/26/18 19:10,7/26/18 19:15,-77.041503,38.919194,224195
WQ2PFGU2RANOG,217482,7/26/18 19:10,7/26/18 19:15,-77.020034,38.925719,224196
NNEEOH62J57LV,944269,7/26/18 19:10,7/26/18 19:15,-77.035415,38.918111,224197
CMLYHIP5ENRRI,685452,7/26/18 19:10,7/26/18 19:15,-77.020125,38.925795,224198
V2A4NZ7VPXDLQ,147581,7/26/18 19:10,7/26/18 19:15,-77.003912,38.905905,224199
PMIXQ6224D7MQ,453855,7/26/18 19:10,7/26/18 19:15,-77.035927,38.926675,224200
73OXVLQPDJSWO,496586,7/26/18 19:10,7/26/18 19:15,-77.003941,38.90544,224201
SXKN5MF3QWUPN,671254,7/26/18 19:10,7/26/18 19:15,-77.069712,38.905865,224202
QSKT4GQYMUQID,763131,7/26/18 18:25,7/26/18 19:15,-76.992469,38.922328,224203
7JJAQBMRIZWTZ,591761,7/26/18 19:10,7/26/18 19:15,-77.069407,38.912928,224204
ZGVKFO76M5LA6,827611,7/26/18 19:10,7/26/18 19:15,-77.005882,38.908557,224205
G4K5GMJMWVXQI,735153,7/26/18 19:15,7/26/18 19:20,-77.032086,38.915502,224206
Q3WCIQ6BJIXKN,587650,7/26/18 19:10,7/26/18 19:20,-77.02615,38.896263,224207
PMIXQ6224D7MQ,453855,7/26/18 19:15,7/26/18 19:20,-77.041706,38.913552,224208
JQCGUMUB5X2DU,377329,7/26/18 19:15,7/26/18 19:20,-77.013798,38.885773,224209
SXKN5MF3QWUPN,671254,7/26/18 19:15,7/26/18 19:20,-77.074212,38.906011,224210
7JJAQBMRIZWTZ,591761,7/26/18 19:15,7/26/18 19:20,-77.062482,38.910468,224211
JHNEBXPRLZTSM,381734,7/26/18 19:15,7/26/18 19:20,-77.032839,38.932547,224212
WQ2PFGU2RANOG,217482,7/26/18 19:15,7/26/18 19:20,-77.018133,38.920481,224213
O7UVVO24RK7LU,637241,7/26/18 19:15,7/26/18 19:20,-77.026542,38.946753,224214
R2OYJBISDRSPZ,101688,7/26/18 19:15,7/26/18 19:20,-77.034411,38.914817,224215
XLE7AG4J4UOOA,287327,7/26/18 19:15,7/26/18 19:20,-77.003521,38.921892,224216
UCNFLW275VPLP,456548,7/26/18 19:15,7/26/18 19:20,-77.034382,38.909619,224217
CMLYHIP5ENRRI,685452,7/26/18 19:15,7/26/18 19:20,-77.018091,38.920486,224218
73OXVLQPDJSWO,496586,7/26/18 19:15,7/26/18 19:20,-76.999261,38.916108,224219
AUGRE4BCQUY5U,293739,7/26/18 19:20,7/26/18 19:25,-77.037941,38.923751,224220
6ZCBHSEQTKEPA,533321,7/26/18 19:20,7/26/18 19:25,-77.051421,38.901335,224221
BH7UEG3ICDLV6,881176,7/26/18 19:20,7/26/18 19:25,-77.00735,38.895684,224222
WQ2PFGU2RANOG,217482,7/26/18 19:20,7/26/18 19:25,-77.021166,38.917456,224223
R2OYJBISDRSPZ,101688,7/26/18 19:20,7/26/18 19:25,-77.027168,38.91556,224224
UCNFLW275VPLP,456548,7/26/18 19:20,7/26/18 19:25,-77.031959,38.919262,224225
CMLYHIP5ENRRI,685452,7/26/18 19:20,7/26/18 19:25,-77.021296,38.917521,224226
7JJAQBMRIZWTZ,591761,7/26/18 19:20,7/26/18 19:25,-77.046947,38.910905,224227
G2RJVWOFAYUGK,599767,7/26/18 19:20,7/26/18 19:25,-77.041231,38.933571,224228
BH7UEG3ICDLV6,881176,7/26/18 19:25,7/26/18 19:30,-76.992642,38.896307,224229
XLE7AG4J4UOOA,287327,7/26/18 19:20,7/26/18 19:25,-77.001459,38.926131,224230
V2A4NZ7VPXDLQ,147581,7/26/18 19:20,7/26/18 19:25,-76.994999,38.932337,224231
3LPKG7TWVEVC3,751583,7/26/18 19:25,7/26/18 19:30,-77.006792,38.904667,224232
JQCGUMUB5X2DU,377329,7/26/18 19:25,7/26/18 19:30,-77.016931,38.885185,224233
73OXVLQPDJSWO,496586,7/26/18 19:20,7/26/18 19:25,-76.994966,38.93229,224234
AUGRE4BCQUY5U,293739,7/26/18 19:25,7/26/18 19:30,-77.034655,38.918024,224235
G4K5GMJMWVXQI,735153,7/26/18 19:25,7/26/18 19:30,-77.033255,38.909765,224236
JHNEBXPRLZTSM,381734,7/26/18 19:20,7/26/18 19:30,-77.029819,38.927117,224237
WQ2PFGU2RANOG,217482,7/26/18 19:25,7/26/18 19:30,-77.025731,38.917102,224238
R2OYJBISDRSPZ,101688,7/26/18 19:25,7/26/18 19:30,-77.0164,38.91584,224239
JN7GKUU5QRRJC,828668,7/26/18 19:25,7/26/18 19:30,-77.001213,38.921382,224240
SXKN5MF3QWUPN,671254,7/26/18 19:25,7/26/18 19:30,-77.075753,38.906784,224241
7JJAQBMRIZWTZ,591761,7/26/18 19:25,7/26/18 19:30,-77.03464,38.911134,224242
G6RRXHPQ5IDCT,928828,7/26/18 19:25,7/26/18 19:30,-77.022221,38.916338,224243
AUGRE4BCQUY5U,293739,7/26/18 19:30,7/26/18 19:35,-77.034513,38.908651,224244
G4K5GMJMWVXQI,735153,7/26/18 19:30,7/26/18 19:35,-77.036392,38.912988,224245
6ZCBHSEQTKEPA,533321,7/26/18 19:30,7/26/18 19:35,-77.051752,38.899764,224246
NR5VIQ43QE5XL,913943,7/26/18 19:30,7/26/18 19:35,-77.087429,38.908835,224247
O7UVVO24RK7LU,637241,7/26/18 19:25,7/26/18 19:30,-77.027158,38.970242,224248
JND37EUSZN6RZ,222416,7/26/18 19:30,7/26/18 19:35,-77.040133,38.922937,224249
WQ2PFGU2RANOG,217482,7/26/18 19:30,7/26/18 19:35,-77.031393,38.917014,224250
O7UVVO24RK7LU,637241,7/26/18 19:30,7/26/18 19:35,-77.026464,38.981014,224251
V2A4NZ7VPXDLQ,147581,7/26/18 19:30,7/26/18 19:35,-77.002617,38.930471,224252
JN7GKUU5QRRJC,828668,7/26/18 19:30,7/26/18 19:35,-76.998739,38.921574,224253
DVMLTY5NMMEM6,206567,7/26/18 19:35,7/26/18 19:40,-77.007143,38.879375,224254
AUGRE4BCQUY5U,293739,7/26/18 19:35,7/26/18 19:40,-77.03258,38.90546,224255
G4K5GMJMWVXQI,735153,7/26/18 19:35,7/26/18 19:40,-77.03656,38.915023,224256
JND37EUSZN6RZ,222416,7/26/18 19:35,7/26/18 19:40,-77.041655,38.916704,224257
NNEEOH62J57LV,944269,7/26/18 19:35,7/26/18 19:40,-77.041967,38.920489,224258
73OXVLQPDJSWO,496586,7/26/18 19:35,7/26/18 19:40,-77.002984,38.925142,224259
ZDEGESBJBDO3R,988502,7/26/18 19:35,7/26/18 19:40,-77.075381,38.907007,224260
G6RRXHPQ5IDCT,928828,7/26/18 19:35,7/26/18 19:40,-77.027562,38.926799,224261
LZHXO5LX2H2TO,820027,7/26/18 19:35,7/26/18 19:40,-77.040777,38.923987,224262
JND37EUSZN6RZ,222416,7/26/18 19:40,7/26/18 19:45,-77.04559,38.907214,224263
AUGRE4BCQUY5U,293739,7/26/18 19:40,7/26/18 19:45,-77.02388,38.90568,224264
G4K5GMJMWVXQI,735153,7/26/18 19:40,7/26/18 19:45,-77.036598,38.919594,224265
JHNEBXPRLZTSM,381734,7/26/18 19:40,7/26/18 19:45,-77.028169,38.917569,224266
NR5VIQ43QE5XL,913943,7/26/18 19:40,7/26/18 19:45,-77.069102,38.91167,224267
3LPKG7TWVEVC3,751583,7/26/18 19:40,7/26/18 19:45,-77.006525,38.903679,224268
ZGVKFO76M5LA6,827611,7/26/18 19:40,7/26/18 19:45,-77.005875,38.905378,224269
AUGRE4BCQUY5U,293739,7/26/18 19:45,7/26/18 19:50,-77.012332,38.910286,224270
JND37EUSZN6RZ,222416,7/26/18 19:45,7/26/18 19:50,-77.04878,38.90366,224271
BH7UEG3ICDLV6,881176,7/26/18 19:45,7/26/18 19:50,-77.003652,38.89753,224272
JHNEBXPRLZTSM,381734,7/26/18 19:45,7/26/18 19:50,-77.034096,38.91709,224273
PMIXQ6224D7MQ,453855,7/26/18 19:45,7/26/18 19:50,-77.054763,38.915324,224274
SXKN5MF3QWUPN,671254,7/26/18 19:45,7/26/18 19:50,-77.066837,38.905963,224275
G4K5GMJMWVXQI,735153,7/26/18 19:45,7/26/18 19:50,-77.036585,38.928048,224276
6GOHGSYCCAPXA,949055,7/26/18 19:45,7/26/18 19:50,-77.043889,38.934733,224277
3G7JA7IEFZ7SI,275148,7/26/18 19:45,7/26/18 19:50,-77.033384,38.968675,224278
ZGVKFO76M5LA6,827611,7/26/18 19:45,7/26/18 19:50,-77.003283,38.907246,224279
G2RJVWOFAYUGK,599767,7/26/18 19:50,7/26/18 19:55,-77.040877,38.93161,224280
2DC7234HOXFSX,317653,7/26/18 19:50,7/26/18 19:55,-77.048739,38.909612,224281
6ZCBHSEQTKEPA,533321,7/26/18 19:50,7/26/18 19:55,-77.049617,38.911208,224282
OFKJACS5FBNX3,115552,7/26/18 19:50,7/26/18 19:55,-76.978354,38.904967,224283
JHNEBXPRLZTSM,381734,7/26/18 19:50,7/26/18 19:55,-77.040231,38.917086,224284
6GOHGSYCCAPXA,949055,7/26/18 19:50,7/26/18 19:55,-77.045446,38.933304,224285
PMIXQ6224D7MQ,453855,7/26/18 19:50,7/26/18 19:55,-77.049196,38.908782,224286
SXKN5MF3QWUPN,671254,7/26/18 19:50,7/26/18 19:55,-77.065738,38.912217,224287
ZGVKFO76M5LA6,827611,7/26/18 19:50,7/26/18 19:55,-76.996381,38.921315,224288
JND37EUSZN6RZ,222416,7/26/18 19:55,7/26/18 20:00,-77.049522,38.900666,224289
JHNEBXPRLZTSM,381734,7/26/18 19:55,7/26/18 20:00,-77.046113,38.914547,224290
PMIXQ6224D7MQ,453855,7/26/18 19:55,7/26/18 20:00,-77.047537,38.906232,224291
3G7JA7IEFZ7SI,275148,7/26/18 19:50,7/26/18 19:55,-77.028522,38.972218,224292
6ZCBHSEQTKEPA,533321,7/26/18 19:55,7/26/18 20:00,-77.040741,38.916804,224293
NNEEOH62J57LV,944269,7/26/18 19:55,7/26/18 20:00,-77.042422,38.923635,224294
73OXVLQPDJSWO,496586,7/26/18 19:55,7/26/18 20:00,-77.004638,38.92077,224295
3G7JA7IEFZ7SI,275148,7/26/18 19:55,7/26/18 20:00,-77.023754,38.971346,224296
JND37EUSZN6RZ,222416,7/26/18 20:00,7/26/18 20:05,-77.048792,38.902032,224297
6ZCBHSEQTKEPA,533321,7/26/18 20:00,7/26/18 20:05,-77.032013,38.921964,224298
OFKJACS5FBNX3,115552,7/26/18 20:00,7/26/18 20:05,-77.00233,38.900281,224299
NNEEOH62J57LV,944269,7/26/18 20:00,7/26/18 20:05,-77.050318,38.923469,224300
PMIXQ6224D7MQ,453855,7/26/18 20:00,7/26/18 20:05,-77.048304,38.904672,224301
G6RRXHPQ5IDCT,928828,7/26/18 20:00,7/26/18 20:05,-77.027418,38.923833,224302
OFKJACS5FBNX3,115552,7/26/18 20:05,7/26/18 20:10,-77.011336,38.896156,224303
3BGZZGPNMYK3W,898242,7/26/18 20:05,7/26/18 20:10,-76.972145,38.857673,224304
6XMPWKKIAEU75,297736,7/26/18 20:00,7/26/18 20:05,-77.096566,38.952087,224305
3G7JA7IEFZ7SI,275148,7/26/18 20:00,7/26/18 20:05,-77.025953,38.966757,224306
6XMPWKKIAEU75,297736,7/26/18 20:05,7/26/18 20:10,-77.095975,38.951216,224307
G6RRXHPQ5IDCT,928828,7/26/18 20:05,7/26/18 20:10,-77.025163,38.923984,224308
G2RJVWOFAYUGK,599767,7/26/18 20:10,7/26/18 20:15,-77.03421,38.930735,224309
JND37EUSZN6RZ,222416,7/26/18 20:10,7/26/18 20:15,-77.043552,38.908352,224310
PXQYYIYPSCA5T,859988,7/26/18 20:10,7/26/18 20:15,-77.04516,38.93311,224311
OFKJACS5FBNX3,115552,7/26/18 20:10,7/26/18 20:15,-77.021804,38.899858,224312
JVE35DSKKGZDS,622533,7/26/18 20:10,7/26/18 20:15,-76.970775,38.931947,224313
NNEEOH62J57LV,944269,7/26/18 20:10,7/26/18 20:15,-77.064949,38.92751,224314
3G7JA7IEFZ7SI,275148,7/26/18 20:10,7/26/18 20:15,-77.028371,38.96257,224315
G6RRXHPQ5IDCT,928828,7/26/18 20:10,7/26/18 20:15,-77.021766,38.919932,224316
OFKJACS5FBNX3,115552,7/26/18 20:15,7/26/18 20:20,-77.021821,38.912431,224317
UCNFLW275VPLP,456548,7/26/18 19:30,7/26/18 20:20,-77.031027,38.919187,224318
CMLYHIP5ENRRI,685452,7/26/18 20:15,7/26/18 20:20,-77.034851,38.919112,224319
73OXVLQPDJSWO,496586,7/26/18 20:15,7/26/18 20:20,-76.99746,38.921464,224320
WLJFZVDBGRLSB,317763,7/26/18 20:15,7/26/18 20:20,-76.942282,38.890891,224321
G6RRXHPQ5IDCT,928828,7/26/18 20:15,7/26/18 20:20,-77.022311,38.911102,224322
PXQYYIYPSCA5T,859988,7/26/18 20:15,7/26/18 20:20,-77.054891,38.935349,224323
OFKJACS5FBNX3,115552,7/26/18 20:20,7/26/18 20:25,-77.027715,38.917158,224324
JHNEBXPRLZTSM,381734,7/26/18 20:20,7/26/18 20:25,-77.052215,38.91056,224325
JVE35DSKKGZDS,622533,7/26/18 20:15,7/26/18 20:20,-76.973721,38.930179,224326
WQ2PFGU2RANOG,217482,7/26/18 20:20,7/26/18 20:25,-77.036187,38.914462,224327
UCNFLW275VPLP,456548,7/26/18 20:20,7/26/18 20:25,-77.041805,38.902746,224328
NNEEOH62J57LV,944269,7/26/18 20:20,7/26/18 20:25,-77.072881,38.91737,224329
CMLYHIP5ENRRI,685452,7/26/18 20:20,7/26/18 20:25,-77.036229,38.914299,224330
PXQYYIYPSCA5T,859988,7/26/18 20:20,7/26/18 20:25,-77.065376,38.937224,224331
WQ2PFGU2RANOG,217482,7/26/18 20:25,7/26/18 20:30,-77.035722,38.907127,224332
EQCWWNEBLJ2EP,845213,7/26/18 20:25,7/26/18 20:30,-76.99609,38.894774,224333
PMIXQ6224D7MQ,453855,7/26/18 20:25,7/26/18 20:30,-77.046382,38.900758,224334
73OXVLQPDJSWO,496586,7/26/18 20:20,7/26/18 20:25,-76.996084,38.921668,224335
WLJFZVDBGRLSB,317763,7/26/18 20:25,7/26/18 20:30,-76.9495,38.89085,224336
5EFM2QUBWLAQQ,798620,7/26/18 20:25,7/26/18 20:30,-76.973156,38.929572,224337
PXQYYIYPSCA5T,859988,7/26/18 20:25,7/26/18 20:30,-77.072418,38.933779,224338
JHNEBXPRLZTSM,381734,7/26/18 20:25,7/26/18 20:30,-77.048912,38.911055,224339
JVE35DSKKGZDS,622533,7/26/18 20:25,7/26/18 20:30,-76.973207,38.929559,224340
EQCWWNEBLJ2EP,845213,7/26/18 20:30,7/26/18 20:35,-76.998791,38.891091,224341
NNEEOH62J57LV,944269,7/26/18 20:25,7/26/18 20:30,-77.067887,38.912419,224342
QGCMXW7P5Z5D3,827333,7/26/18 20:30,7/26/18 20:35,-76.994964,38.89961,224343
73OXVLQPDJSWO,496586,7/26/18 20:25,7/26/18 20:30,-76.988775,38.921774,224344
WLJFZVDBGRLSB,317763,7/26/18 20:30,7/26/18 20:35,-76.946593,38.889908,224345
WZICV6EYLL5L3,947449,7/26/18 20:25,7/26/18 20:30,-77.00341,38.907538,224346
WZICV6EYLL5L3,947449,7/26/18 20:30,7/26/18 20:35,-76.998482,38.905635,224347
PXQYYIYPSCA5T,859988,7/26/18 20:30,7/26/18 20:35,-77.073239,38.925386,224348
BKICRF3HFCJ5C,432901,7/26/18 20:30,7/26/18 20:35,-77.022171,38.932319,224349
NNEEOH62J57LV,944269,7/26/18 20:30,7/26/18 20:35,-77.065231,38.90659,224350
PMIXQ6224D7MQ,453855,7/26/18 20:30,7/26/18 20:35,-77.046783,38.901542,224351
73OXVLQPDJSWO,496586,7/26/18 20:30,7/26/18 20:35,-76.984954,38.923268,224352
3BGZZGPNMYK3W,898242,7/26/18 20:35,7/26/18 20:40,-76.972757,38.858299,224353
G6RRXHPQ5IDCT,928828,7/26/18 20:30,7/26/18 20:35,-77.022051,38.913773,224354
LZHXO5LX2H2TO,820027,7/26/18 20:30,7/26/18 20:35,-77.040017,38.921878,224355
6ZCBHSEQTKEPA,533321,7/26/18 20:35,7/26/18 20:40,-77.030099,38.923886,224356
PXQYYIYPSCA5T,859988,7/26/18 20:35,7/26/18 20:40,-77.069303,38.911747,224357
JHNEBXPRLZTSM,381734,7/26/18 20:35,7/26/18 20:40,-77.042521,38.92262,224358
JVE35DSKKGZDS,622533,7/26/18 20:35,7/26/18 20:40,-76.976155,38.92921,224359
UCNFLW275VPLP,456548,7/26/18 20:30,7/26/18 20:40,-77.050077,38.898216,224360
NNEEOH62J57LV,944269,7/26/18 20:35,7/26/18 20:40,-77.055832,38.907674,224361
PMIXQ6224D7MQ,453855,7/26/18 20:35,7/26/18 20:40,-77.04885,38.903561,224362
QGCMXW7P5Z5D3,827333,7/26/18 20:35,7/26/18 20:40,-76.987953,38.898824,224363
73OXVLQPDJSWO,496586,7/26/18 20:35,7/26/18 20:40,-76.985255,38.924997,224364
G6RRXHPQ5IDCT,928828,7/26/18 20:35,7/26/18 20:40,-77.026943,38.921757,224365
6ZCBHSEQTKEPA,533321,7/26/18 20:40,7/26/18 20:45,-77.024021,38.917115,224366
PXQYYIYPSCA5T,859988,7/26/18 20:40,7/26/18 20:45,-77.067089,38.905103,224367
JVE35DSKKGZDS,622533,7/26/18 20:40,7/26/18 20:45,-76.972664,38.930946,224368
NNEEOH62J57LV,944269,7/26/18 20:40,7/26/18 20:45,-77.05672,38.906301,224369
CMLYHIP5ENRRI,685452,7/26/18 20:40,7/26/18 20:45,-77.034535,38.902386,224370
PMIXQ6224D7MQ,453855,7/26/18 20:40,7/26/18 20:45,-77.048534,38.90589,224371
5EFM2QUBWLAQQ,798620,7/26/18 20:45,7/26/18 20:50,-76.970476,38.932902,224372
JND37EUSZN6RZ,222416,7/26/18 20:45,7/26/18 20:50,-77.044919,38.912226,224373
WEJXOWHHB7X7M,279397,7/26/18 20:45,7/26/18 20:50,-76.989653,38.950912,224374
PXQYYIYPSCA5T,859988,7/26/18 20:45,7/26/18 20:50,-77.069356,38.904659,224375
UCNFLW275VPLP,456548,7/26/18 20:45,7/26/18 20:50,-77.045075,38.897825,224376
CMLYHIP5ENRRI,685452,7/26/18 20:45,7/26/18 20:50,-77.033929,38.903075,224377
PMIXQ6224D7MQ,453855,7/26/18 20:45,7/26/18 20:50,-77.049974,38.907243,224378
5EFM2QUBWLAQQ,798620,7/26/18 20:50,7/26/18 20:55,-76.980124,38.927353,224379
JND37EUSZN6RZ,222416,7/26/18 20:50,7/26/18 20:55,-77.033275,38.915631,224380
WEJXOWHHB7X7M,279397,7/26/18 20:50,7/26/18 20:55,-76.985697,38.942909,224381
PXQYYIYPSCA5T,859988,7/26/18 20:50,7/26/18 20:55,-77.075431,38.905135,224382
UCNFLW275VPLP,456548,7/26/18 20:50,7/26/18 20:55,-77.044932,38.899978,224383
CMLYHIP5ENRRI,685452,7/26/18 20:50,7/26/18 20:55,-77.034511,38.902416,224384
JN7GKUU5QRRJC,828668,7/26/18 20:50,7/26/18 20:55,-76.996393,38.921778,224385
3BGZZGPNMYK3W,898242,7/26/18 20:50,7/26/18 20:55,-76.971732,38.857628,224386
PXQYYIYPSCA5T,859988,7/26/18 20:55,7/26/18 21:00,-77.090028,38.907577,224387
NR5VIQ43QE5XL,913943,7/26/18 20:55,7/26/18 21:00,-77.071914,38.911809,224388
PMIXQ6224D7MQ,453855,7/26/18 20:55,7/26/18 21:00,-77.048788,38.906874,224389
WLJFZVDBGRLSB,317763,7/26/18 20:55,7/26/18 21:00,-76.949887,38.890909,224390
JND37EUSZN6RZ,222416,7/26/18 21:00,7/26/18 21:05,-77.030451,38.931095,224391
6ZCBHSEQTKEPA,533321,7/26/18 21:00,7/26/18 21:05,-77.023455,38.896134,224392
PXQYYIYPSCA5T,859988,7/26/18 21:00,7/26/18 21:05,-77.080312,38.905309,224393
JHNEBXPRLZTSM,381734,7/26/18 21:00,7/26/18 21:05,-77.041662,38.923162,224394
NR5VIQ43QE5XL,913943,7/26/18 21:00,7/26/18 21:05,-77.065406,38.911306,224395
WQ2PFGU2RANOG,217482,7/26/18 21:00,7/26/18 21:05,-77.034987,38.902379,224396
UCNFLW275VPLP,456548,7/26/18 21:00,7/26/18 21:05,-77.047192,38.917681,224397
PMIXQ6224D7MQ,453855,7/26/18 21:00,7/26/18 21:05,-77.048396,38.911755,224398
WLJFZVDBGRLSB,317763,7/26/18 21:00,7/26/18 21:05,-76.947224,38.891164,224399
5EFM2QUBWLAQQ,798620,7/26/18 21:05,7/26/18 21:10,-76.986441,38.90807,224400
6ZCBHSEQTKEPA,533321,7/26/18 21:05,7/26/18 21:10,-77.022864,38.896751,224401
JHNEBXPRLZTSM,381734,7/26/18 21:05,7/26/18 21:10,-77.041303,38.921884,224402
NR5VIQ43QE5XL,913943,7/26/18 21:05,7/26/18 21:10,-77.0645,38.909939,224403
UCNFLW275VPLP,456548,7/26/18 21:05,7/26/18 21:10,-77.051503,38.923633,224404
PMIXQ6224D7MQ,453855,7/26/18 21:05,7/26/18 21:10,-77.045891,38.922328,224405
G2RJVWOFAYUGK,599767,7/26/18 21:10,7/26/18 21:15,-77.033479,38.937847,224406
AUGRE4BCQUY5U,293739,7/26/18 21:10,7/26/18 21:15,-77.011617,38.911953,224407
6ZCBHSEQTKEPA,533321,7/26/18 21:10,7/26/18 21:15,-77.023821,38.898961,224408
JHNEBXPRLZTSM,381734,7/26/18 21:10,7/26/18 21:15,-77.047255,38.914878,224409
NR5VIQ43QE5XL,913943,7/26/18 21:10,7/26/18 21:15,-77.067569,38.915772,224410
UCNFLW275VPLP,456548,7/26/18 21:10,7/26/18 21:15,-77.055888,38.931436,224411
PMIXQ6224D7MQ,453855,7/26/18 21:10,7/26/18 21:15,-77.051996,38.924411,224412
5EFM2QUBWLAQQ,798620,7/26/18 21:20,7/26/18 21:25,-76.988774,38.90548,224413
AUGRE4BCQUY5U,293739,7/26/18 21:15,7/26/18 21:20,-77.013172,38.912653,224414
JHNEBXPRLZTSM,381734,7/26/18 21:15,7/26/18 21:20,-77.058258,38.917679,224415
WQ2PFGU2RANOG,217482,7/26/18 21:20,7/26/18 21:25,-77.033984,38.901718,224416
6GOHGSYCCAPXA,949055,7/26/18 21:15,7/26/18 21:20,-77.038624,38.928858,224417
CMLYHIP5ENRRI,685452,7/26/18 21:20,7/26/18 21:25,-77.033943,38.901612,224418
PMIXQ6224D7MQ,453855,7/26/18 21:15,7/26/18 21:20,-77.046236,38.915256,224419
AUGRE4BCQUY5U,293739,7/26/18 21:20,7/26/18 21:25,-77.021232,38.916122,224420
AUGRE4BCQUY5U,293739,7/26/18 21:25,7/26/18 21:30,-77.026451,38.920589,224421
JHNEBXPRLZTSM,381734,7/26/18 21:20,7/26/18 21:25,-77.06645,38.924465,224422
JHNEBXPRLZTSM,381734,7/26/18 21:25,7/26/18 21:30,-77.055542,38.91559,224423
WQ2PFGU2RANOG,217482,7/26/18 21:25,7/26/18 21:30,-77.034607,38.902591,224424
6GOHGSYCCAPXA,949055,7/26/18 21:20,7/26/18 21:25,-77.038984,38.92638,224425
EJ5Z4PWWD5SLQ,505867,7/26/18 21:35,7/26/18 21:40,-77.024037,38.898126,224426
5EFM2QUBWLAQQ,798620,7/26/18 21:35,7/26/18 21:40,-76.986792,38.900886,224427
WQ2PFGU2RANOG,217482,7/26/18 21:40,7/26/18 21:45,-77.033684,38.902351,224428
WQ2PFGU2RANOG,217482,7/26/18 21:45,7/26/18 21:50,-77.032577,38.905359,224429
CMLYHIP5ENRRI,685452,7/26/18 21:45,7/26/18 21:50,-77.032345,38.905909,224430
BUA4CQS3U4TK5,600044,7/26/18 22:40,7/27/18 0:15,-77.005761,38.946159,224477
3G7JA7IEFZ7SI,275148,7/26/18 22:55,7/27/18 0:15,-77.033422,38.968646,224481
7ZBDAAGMTO4DJ,831964,7/26/18 6:15,7/26/18 6:20,-77.036414,38.902457,797072
5QCW36RIGKI3I,188920,7/26/18 7:35,7/26/18 7:40,-77.030557,38.899693,797073
DELCH4VF36SQW,424139,7/26/18 7:55,7/26/18 8:00,-77.061785,38.905254,797074
DELCH4VF36SQW,424139,7/26/18 8:15,7/26/18 8:20,-77.043425,38.904649,797075
TVER3TOB55AV7,517617,7/26/18 8:25,7/26/18 8:30,-77.032819,38.919978,797076
OCFT5SFT73Z7A,379988,7/26/18 8:30,7/26/18 8:35,-77.04489,38.915039,797077
OCFT5SFT73Z7A,379988,7/26/18 8:35,7/26/18 8:40,-77.044811,38.910981,797078
4PT6FL33YSBH6,396511,7/26/18 8:55,7/26/18 9:00,-77.031147,38.90918,797079
TVER3TOB55AV7,517617,7/26/18 9:30,7/26/18 9:35,-77.022817,38.887504,797080
GLAQDUDJYGEBQ,510832,7/26/18 9:40,7/26/18 9:45,-77.008846,38.907184,797081
GLAQDUDJYGEBQ,510832,7/26/18 9:45,7/26/18 9:50,-77.008959,38.895682,797082
GLAQDUDJYGEBQ,510832,7/26/18 9:50,7/26/18 9:55,-77.005983,38.893825,797083
5QCW36RIGKI3I,188920,7/26/18 10:40,7/26/18 10:45,-77.017533,38.891835,797084
5EFM2QUBWLAQQ,798620,7/26/18 11:40,7/26/18 11:45,-77.017323,38.94531,797085
5EFM2QUBWLAQQ,798620,7/26/18 11:45,7/26/18 11:50,-77.003161,38.940804,797086
OCFT5SFT73Z7A,379988,7/26/18 11:55,7/26/18 12:00,-77.022928,38.919597,797087
TVER3TOB55AV7,517617,7/26/18 12:00,7/26/18 12:05,-77.027745,38.897941,797088
DELCH4VF36SQW,424139,7/26/18 12:05,7/26/18 12:10,-77.039836,38.902626,797089
TVER3TOB55AV7,517617,7/26/18 12:05,7/26/18 12:10,-77.02683,38.905926,797090
DELCH4VF36SQW,424139,7/26/18 12:40,7/26/18 12:45,-77.044756,38.900425,797091
CWSVF2MNIVZOB,919397,7/26/18 12:50,7/26/18 12:55,-77.045347,38.894309,797092
CWSVF2MNIVZOB,919397,7/26/18 12:55,7/26/18 13:00,-77.046763,38.892211,797093
OCFT5SFT73Z7A,379988,7/26/18 12:55,7/26/18 13:00,-77.022967,38.908404,797094
CWSVF2MNIVZOB,919397,7/26/18 13:00,7/26/18 13:05,-77.04811,38.888321,797095
CWSVF2MNIVZOB,919397,7/26/18 13:05,7/26/18 13:10,-77.037899,38.88892,797096
CWSVF2MNIVZOB,919397,7/26/18 13:10,7/26/18 13:15,-77.030969,38.888422,797097
7ZBDAAGMTO4DJ,831964,7/26/18 13:10,7/26/18 13:15,-77.040837,38.902849,797098
CQGSQUC4ICOWT,969618,7/26/18 13:30,7/26/18 13:35,-77.01739,38.89004,797099
OCFT5SFT73Z7A,379988,7/26/18 13:30,7/26/18 13:35,-77.010609,38.893868,797100
OKZ3I7R3ZXSCJ,173987,7/26/18 13:35,7/26/18 13:40,-76.984209,38.900089,797101
OCFT5SFT73Z7A,379988,7/26/18 13:35,7/26/18 13:40,-77.005863,38.902955,797102
7ZBDAAGMTO4DJ,831964,7/26/18 13:40,7/26/18 13:45,-77.028634,38.892008,797103
KJFBJSB62UB47,415448,7/26/18 13:45,7/26/18 13:50,-77.00593,38.886208,797104
7ZBDAAGMTO4DJ,831964,7/26/18 13:45,7/26/18 13:50,-77.022106,38.8932,797105
