id,plate,startts,endts,endlng,endlat,my_id
CWSVF2MNIVZOB,919397,7/26/18 12:40,7/26/18 12:45,-77.044652,38.896091,833068
CWSVF2MNIVZOB,919397,7/26/18 12:45,7/26/18 12:50,-77.045347,38.894309,833069
DELCH4VF36SQW,424139,7/26/18 8:00,7/26/18 8:05,-77.043549,38.904274,834057
DELCH4VF36SQW,424139,7/26/18 9:15,7/26/18 9:20,-77.040073,38.903786,834058
DELCH4VF36SQW,424139,7/26/18 9:20,7/26/18 9:25,-77.039762,38.902581,834059
DELCH4VF36SQW,424139,7/26/18 12:10,7/26/18 12:15,-77.042963,38.902441,834060
DELCH4VF36SQW,424139,7/26/18 12:15,7/26/18 12:20,-77.043401,38.901542,834061
DELCH4VF36SQW,424139,7/26/18 12:20,7/26/18 12:25,-77.044935,38.900638,834062
DELCH4VF36SQW,424139,7/26/18 12:45,7/26/18 12:50,-77.048992,38.905344,834063
DELCH4VF36SQW,424139,7/26/18 13:30,7/26/18 13:35,-77.049142,38.910132,834064
DELCH4VF36SQW,424139,7/26/18 13:35,7/26/18 13:40,-77.051676,38.909114,834065
DELCH4VF36SQW,424139,7/26/18 13:40,7/26/18 13:45,-77.062373,38.905254,834066
DELCH4VF36SQW,424139,7/26/18 14:00,7/26/18 14:05,-77.061279,38.90512,834067
DELCH4VF36SQW,424139,7/26/18 14:05,7/26/18 14:10,-77.06027,38.904351,834068
DELCH4VF36SQW,424139,7/26/18 15:25,7/26/18 15:30,-77.059779,38.905073,834069
DELCH4VF36SQW,424139,7/26/18 15:30,7/26/18 15:35,-77.050188,38.900027,834070
DELCH4VF36SQW,424139,7/26/18 15:35,7/26/18 15:40,-77.038313,38.891354,834071
DELCH4VF36SQW,424139,7/26/18 15:40,7/26/18 15:45,-77.030885,38.882703,834072
DELCH4VF36SQW,424139,7/26/18 15:45,7/26/18 15:50,-77.014838,38.879288,834073
DELCH4VF36SQW,424139,7/26/18 15:50,7/26/18 15:55,-77.001322,38.876606,834074
DELCH4VF36SQW,424139,7/26/18 15:55,7/26/18 16:00,-76.990102,38.87123,834075
DELCH4VF36SQW,424139,7/26/18 16:00,7/26/18 16:05,-76.983072,38.871726,834076
DELCH4VF36SQW,424139,7/26/18 16:05,7/26/18 16:10,-76.986224,38.867593,834077
DELCH4VF36SQW,424139,7/26/18 16:55,7/26/18 17:00,-76.985027,38.867085,834079
DELCH4VF36SQW,424139,7/26/18 17:00,7/26/18 17:05,-76.986215,38.867602,834080
DELCH4VF36SQW,424139,7/26/18 17:05,7/26/18 17:10,-76.982641,38.862641,834081
GLAQDUDJYGEBQ,510832,7/26/18 9:30,7/26/18 9:35,-77.012239,38.91284,835095
GLAQDUDJYGEBQ,510832,7/26/18 9:35,7/26/18 9:40,-77.008846,38.907184,835096
GLAQDUDJYGEBQ,510832,7/26/18 14:25,7/26/18 14:30,-77.003619,38.891708,835097
GLAQDUDJYGEBQ,510832,7/26/18 14:40,7/26/18 14:45,-77.013384,38.899398,835098
GLAQDUDJYGEBQ,510832,7/26/18 15:05,7/26/18 15:10,-77.028079,38.91708,835099
OCFT5SFT73Z7A,379988,7/26/18 8:40,7/26/18 8:45,-77.063675,38.908336,835474
OCFT5SFT73Z7A,379988,7/26/18 12:50,7/26/18 12:55,-77.022967,38.908404,835475
OCFT5SFT73Z7A,379988,7/26/18 17:40,7/26/18 17:45,-76.99558,38.905,835477
OCFT5SFT73Z7A,379988,7/26/18 17:45,7/26/18 17:50,-77.005908,38.902533,835478
OCFT5SFT73Z7A,379988,7/26/18 17:55,7/26/18 18:00,-77.018924,38.901719,835479
OCFT5SFT73Z7A,379988,7/26/18 18:20,7/26/18 18:25,-77.009578,38.915607,835480
OCFT5SFT73Z7A,379988,7/26/18 18:25,7/26/18 18:30,-77.009208,38.912496,835481
7ZBDAAGMTO4DJ,831964,7/26/18 6:10,7/26/18 6:15,-77.036414,38.902457,835855
7ZBDAAGMTO4DJ,831964,7/26/18 13:20,7/26/18 13:25,-77.049019,38.889487,835856
7ZBDAAGMTO4DJ,831964,7/26/18 13:25,7/26/18 13:30,-77.04613,38.891891,835857
7ZBDAAGMTO4DJ,831964,7/26/18 13:30,7/26/18 13:35,-77.036309,38.890572,835858
7ZBDAAGMTO4DJ,831964,7/26/18 13:35,7/26/18 13:40,-77.028634,38.892008,835859
7ZBDAAGMTO4DJ,831964,7/26/18 14:00,7/26/18 14:05,-77.01258,38.898715,835860
7ZBDAAGMTO4DJ,831964,7/26/18 14:05,7/26/18 14:10,-77.018856,38.901277,835861
7ZBDAAGMTO4DJ,831964,7/26/18 16:05,7/26/18 16:10,-77.048274,38.902796,835862
7ZBDAAGMTO4DJ,831964,7/26/18 16:45,7/26/18 16:50,-77.06583,38.904045,835863
7ZBDAAGMTO4DJ,831964,7/26/18 16:50,7/26/18 16:55,-77.067062,38.903267,835864
7ZBDAAGMTO4DJ,831964,7/26/18 17:05,7/26/18 17:10,-77.061367,38.903359,835865
7ZBDAAGMTO4DJ,831964,7/26/18 17:10,7/26/18 17:15,-77.062265,38.903617,835866
TVER3TOB55AV7,517617,7/26/18 14:30,7/26/18 14:35,-77.00747,38.912584,840325
TVER3TOB55AV7,517617,7/26/18 14:40,7/26/18 14:45,-77.003421,38.914032,840326
TVER3TOB55AV7,517617,7/26/18 14:45,7/26/18 14:50,-77.002826,38.912603,840327
4PT6FL33YSBH6,396511,7/26/18 8:45,7/26/18 8:50,-77.015052,38.914833,840484
4PT6FL33YSBH6,396511,7/26/18 8:50,7/26/18 8:55,-77.031147,38.90918,840485
4PT6FL33YSBH6,396511,7/26/18 10:30,7/26/18 10:35,-77.016217,38.890574,840486
4PT6FL33YSBH6,396511,7/26/18 10:55,7/26/18 11:00,-77.016253,38.890507,840487
B2XM3WW6ZZ2YJ,571610,7/26/18 15:25,7/26/18 15:30,-77.065577,38.947727,840668
B2XM3WW6ZZ2YJ,571610,7/26/18 19:45,7/26/18 19:50,-77.064008,38.943537,840669
B2XM3WW6ZZ2YJ,571610,7/26/18 19:55,7/26/18 20:00,-77.063942,38.94529,840670
B2XM3WW6ZZ2YJ,571610,7/26/18 22:40,7/27/18 0:00,-77.063942,38.94529,840674
5QCW36RIGKI3I,188920,7/26/18 7:05,7/26/18 7:10,-77.030498,38.899695,840960
5QCW36RIGKI3I,188920,7/26/18 10:00,7/26/18 10:05,-77.028527,38.897072,840961
5QCW36RIGKI3I,188920,7/26/18 10:10,7/26/18 10:15,-77.017388,38.884775,840962
5QCW36RIGKI3I,188920,7/26/18 10:20,7/26/18 10:25,-77.011325,38.873242,840963
5QCW36RIGKI3I,188920,7/26/18 10:45,7/26/18 10:50,-77.029788,38.901714,840964
5QCW36RIGKI3I,188920,7/26/18 10:50,7/26/18 10:55,-77.033371,38.902626,840965
PJP4LZLGFWMIB,536473,7/26/18 19:00,7/26/18 19:15,-77.031816,38.938685,843201
KJFBJSB62UB47,415448,7/26/18 11:45,7/26/18 11:50,-77.012959,38.898924,843745
KJFBJSB62UB47,415448,7/26/18 11:50,7/26/18 11:55,-77.007484,38.897163,843746
KJFBJSB62UB47,415448,7/26/18 12:35,7/26/18 12:40,-77.01332,38.890771,843747
G2RJVWOFAYUGK,599767,7/26/18 21:45,7/26/18 21:50,-77.032655,38.929697,845160
7ELUPTDTM7ZK3,155299,7/26/18 9:00,7/26/18 9:05,-77.047274,38.899678,845831
7ELUPTDTM7ZK3,155299,7/26/18 9:15,7/26/18 9:20,-77.062572,38.905311,845832
7ELUPTDTM7ZK3,155299,7/26/18 9:25,7/26/18 9:30,-77.052584,38.909661,845833
7ELUPTDTM7ZK3,155299,7/26/18 11:30,7/26/18 11:35,-77.043696,38.909806,845834
7ELUPTDTM7ZK3,155299,7/26/18 11:45,7/26/18 11:50,-77.059091,38.904631,845835
7ELUPTDTM7ZK3,155299,7/26/18 11:55,7/26/18 12:00,-77.055478,38.909371,845836
7ELUPTDTM7ZK3,155299,7/26/18 12:25,7/26/18 12:30,-77.046007,38.902202,845837
7ELUPTDTM7ZK3,155299,7/26/18 15:20,7/26/18 15:25,-77.041431,38.910695,845838
7ELUPTDTM7ZK3,155299,7/26/18 18:40,7/26/18 18:45,-77.045675,38.913924,845839
7ELUPTDTM7ZK3,155299,7/26/18 18:50,7/26/18 18:55,-77.048245,38.921393,845840
5EFM2QUBWLAQQ,798620,7/26/18 17:50,7/26/18 17:55,-76.975752,38.929432,847590
5EFM2QUBWLAQQ,798620,7/26/18 18:05,7/26/18 18:10,-76.973156,38.929572,847591
5EFM2QUBWLAQQ,798620,7/26/18 20:30,7/26/18 20:35,-76.976154,38.928208,847592
5EFM2QUBWLAQQ,798620,7/26/18 20:35,7/26/18 20:40,-76.972368,38.931012,847593
5EFM2QUBWLAQQ,798620,7/26/18 20:40,7/26/18 20:45,-76.970476,38.932902,847594
5EFM2QUBWLAQQ,798620,7/26/18 20:55,7/26/18 21:00,-76.992264,38.912606,847595
5EFM2QUBWLAQQ,798620,7/26/18 21:40,7/26/18 21:45,-76.986849,38.903688,847596
CQGSQUC4ICOWT,969618,7/26/18 8:45,7/26/18 8:50,-77.029181,38.896244,849174
CQGSQUC4ICOWT,969618,7/26/18 8:50,7/26/18 8:55,-77.031755,38.895329,849175
CQGSQUC4ICOWT,969618,7/26/18 12:55,7/26/18 13:00,-77.022086,38.893369,849176
CQGSQUC4ICOWT,969618,7/26/18 13:35,7/26/18 13:40,-77.028328,38.889906,849177
CQGSQUC4ICOWT,969618,7/26/18 14:00,7/26/18 14:05,-77.033994,38.891932,849178
CQGSQUC4ICOWT,969618,7/26/18 14:50,7/26/18 14:55,-77.020057,38.8946,849179
CQGSQUC4ICOWT,969618,7/26/18 14:55,7/26/18 15:00,-77.020027,38.893147,849180
CQGSQUC4ICOWT,969618,7/26/18 16:35,7/26/18 16:40,-76.99878,38.893629,849181
OKZ3I7R3ZXSCJ,173987,7/26/18 14:15,7/26/18 14:20,-76.984863,38.9038,849707
WONCD7LJLFDPA,184635,7/26/18 10:05,7/26/18 10:10,-77.042416,38.91078,853750
WONCD7LJLFDPA,184635,7/26/18 10:20,7/26/18 10:25,-77.039751,38.903174,853751
WONCD7LJLFDPA,184635,7/26/18 14:05,7/26/18 14:10,-77.03425,38.90182,853752
5GVCTW43QHZZK,900307,7/26/18 8:20,7/26/18 8:25,-77.055499,38.902612,854058
5GVCTW43QHZZK,900307,7/26/18 14:30,7/26/18 14:35,-77.058951,38.902487,854059
5GVCTW43QHZZK,900307,7/26/18 15:05,7/26/18 15:10,-77.046235,38.900508,854060
5GVCTW43QHZZK,900307,7/26/18 15:45,7/26/18 15:50,-77.061032,38.905166,854061
5GVCTW43QHZZK,900307,7/26/18 17:20,7/26/18 17:25,-77.051625,38.899788,854062
5GVCTW43QHZZK,900307,7/26/18 17:25,7/26/18 17:30,-77.046649,38.900956,854063
5GVCTW43QHZZK,900307,7/26/18 17:55,7/26/18 18:00,-77.060206,38.90528,854064
5GVCTW43QHZZK,900307,7/26/18 19:00,7/26/18 19:05,-77.074921,38.908765,854065
5GVCTW43QHZZK,900307,7/26/18 19:05,7/26/18 19:10,-77.073541,38.909157,854066
5GVCTW43QHZZK,900307,7/26/18 19:15,7/26/18 19:20,-77.052117,38.91554,854067
5GVCTW43QHZZK,900307,7/26/18 19:20,7/26/18 19:25,-77.046482,38.919128,854068
KQHWS4MS2HLFU,631828,7/26/18 7:25,7/26/18 7:30,-77.031937,38.920875,855386
KQHWS4MS2HLFU,631828,7/26/18 8:05,7/26/18 8:10,-77.019083,38.901354,855387
KQHWS4MS2HLFU,631828,7/26/18 8:20,7/26/18 8:25,-77.045046,38.906477,855388
KQHWS4MS2HLFU,631828,7/26/18 10:40,7/26/18 10:45,-77.094225,38.920384,855389
ATACARIIA6OEC,625797,7/26/18 8:05,7/26/18 8:10,-77.04292,38.927582,857462
ATACARIIA6OEC,625797,7/26/18 14:10,7/26/18 14:15,-77.057042,38.905874,857463
ATACARIIA6OEC,625797,7/26/18 15:10,7/26/18 15:15,-77.039351,38.897339,857464
ATACARIIA6OEC,625797,7/26/18 15:35,7/26/18 15:40,-77.03298,38.892304,857465
ATACARIIA6OEC,625797,7/26/18 16:15,7/26/18 16:20,-77.003328,38.894898,857466
2DC7234HOXFSX,317653,7/26/18 12:25,7/26/18 12:30,-76.996458,38.900328,858178
2DC7234HOXFSX,317653,7/26/18 12:55,7/26/18 13:00,-77.020454,38.899693,858179
2DC7234HOXFSX,317653,7/26/18 13:35,7/26/18 13:40,-77.021219,38.897514,858180
2DC7234HOXFSX,317653,7/26/18 13:55,7/26/18 14:00,-77.014346,38.88987,858181
2DC7234HOXFSX,317653,7/26/18 14:50,7/26/18 14:55,-77.040133,38.88959,858182
2DC7234HOXFSX,317653,7/26/18 19:45,7/26/18 19:50,-77.048739,38.909612,858183
2DC7234HOXFSX,317653,7/26/18 19:55,7/26/18 20:00,-77.040125,38.907249,858184
YET566SHNKOLY,385467,7/26/18 10:25,7/26/18 10:30,-77.012203,38.905312,858797
YET566SHNKOLY,385467,7/26/18 12:10,7/26/18 12:15,-77.013703,38.899436,858798
YET566SHNKOLY,385467,7/26/18 12:35,7/26/18 12:40,-77.033711,38.895744,858799
YET566SHNKOLY,385467,7/26/18 12:40,7/26/18 12:45,-77.037206,38.898797,858800
YET566SHNKOLY,385467,7/26/18 13:40,7/26/18 13:45,-77.043084,38.902309,858801
YET566SHNKOLY,385467,7/26/18 13:45,7/26/18 13:50,-77.059428,38.905272,858802
ZVJCYYEQHNNO5,238188,7/26/18 9:45,7/26/18 9:50,-77.024181,38.90962,859679
ZVJCYYEQHNNO5,238188,7/26/18 9:50,7/26/18 9:55,-77.033688,38.908277,859680
ZVJCYYEQHNNO5,238188,7/26/18 11:50,7/26/18 11:55,-77.027252,38.896652,859681
ZVJCYYEQHNNO5,238188,7/26/18 14:15,7/26/18 14:20,-77.036723,38.901396,859682
74BPUB5PBJZ6A,654527,7/26/18 9:25,7/26/18 9:30,-77.005388,38.887355,860621
74BPUB5PBJZ6A,654527,7/26/18 13:50,7/26/18 13:55,-77.014995,38.890639,860622
74BPUB5PBJZ6A,654527,7/26/18 14:00,7/26/18 14:05,-77.033021,38.890381,860623
74BPUB5PBJZ6A,654527,7/26/18 14:05,7/26/18 14:10,-77.039623,38.889675,860624
74BPUB5PBJZ6A,654527,7/26/18 14:10,7/26/18 14:15,-77.03375,38.890107,860625
74BPUB5PBJZ6A,654527,7/26/18 15:55,7/26/18 16:00,-77.02821,38.897766,860626
74BPUB5PBJZ6A,654527,7/26/18 16:05,7/26/18 16:10,-77.021136,38.896246,860627
74BPUB5PBJZ6A,654527,7/26/18 17:30,7/26/18 17:35,-77.021823,38.896196,860628
VLK647IWET4OC,783240,7/26/18 16:10,7/26/18 16:15,-77.000364,38.941465,863939
VLK647IWET4OC,783240,7/26/18 16:35,7/26/18 16:40,-77.001785,38.942291,863940
VLK647IWET4OC,783240,7/26/18 16:55,7/26/18 17:00,-77.002,38.942038,863941
VLK647IWET4OC,783240,7/26/18 18:30,7/26/18 18:35,-77.001953,38.941493,863942
U5HMBRCSZMCH5,582345,7/26/18 7:50,7/26/18 7:55,-77.034271,38.903547,865454
U5HMBRCSZMCH5,582345,7/26/18 14:10,7/26/18 14:15,-77.032031,38.916259,865455
U5HMBRCSZMCH5,582345,7/26/18 15:05,7/26/18 15:10,-77.024151,38.911295,865456
U5HMBRCSZMCH5,582345,7/26/18 16:40,7/26/18 16:45,-77.006105,38.902591,865457
U5HMBRCSZMCH5,582345,7/26/18 16:50,7/26/18 16:55,-76.984427,38.908339,865458
LUORE4AY3GRZP,345147,7/26/18 8:30,7/26/18 8:35,-77.029589,38.942935,865893
LUORE4AY3GRZP,345147,7/26/18 11:20,7/26/18 11:25,-77.017871,38.955662,865894
LUORE4AY3GRZP,345147,7/26/18 11:50,7/26/18 11:55,-77.018464,38.960813,865895
LUORE4AY3GRZP,345147,7/26/18 12:10,7/26/18 12:15,-77.020228,38.966597,865896
LUORE4AY3GRZP,345147,7/26/18 12:40,7/26/18 12:45,-77.018539,38.959861,865897
RGU7ZMFTMOKOH,363845,7/26/18 7:50,7/26/18 7:55,-77.016202,38.900324,866126
RGU7ZMFTMOKOH,363845,7/26/18 8:50,7/26/18 8:55,-77.034304,38.890487,866127
RGU7ZMFTMOKOH,363845,7/26/18 9:10,7/26/18 9:15,-77.047361,38.889078,866128
RGU7ZMFTMOKOH,363845,7/26/18 9:45,7/26/18 9:50,-77.04352,38.887211,866129
RGU7ZMFTMOKOH,363845,7/26/18 10:00,7/26/18 10:05,-77.032122,38.888575,866130
RGU7ZMFTMOKOH,363845,7/26/18 10:10,7/26/18 10:15,-77.024556,38.888996,866131
RGU7ZMFTMOKOH,363845,7/26/18 10:55,7/26/18 11:00,-77.012778,38.888752,866132
RGU7ZMFTMOKOH,363845,7/26/18 13:20,7/26/18 13:25,-77.021828,38.88938,866133
RGU7ZMFTMOKOH,363845,7/26/18 13:25,7/26/18 13:30,-77.024164,38.889344,866134
RGU7ZMFTMOKOH,363845,7/26/18 13:45,7/26/18 13:50,-77.049208,38.889591,866135
RGU7ZMFTMOKOH,363845,7/26/18 15:00,7/26/18 15:05,-77.029828,38.890348,866136
RGU7ZMFTMOKOH,363845,7/26/18 15:25,7/26/18 15:30,-77.023973,38.889319,866137
5D2OMCUOW3L3A,158898,7/26/18 8:05,7/26/18 8:10,-77.025984,38.898761,866485
5D2OMCUOW3L3A,158898,7/26/18 12:55,7/26/18 13:00,-77.031604,38.894544,866486
5D2OMCUOW3L3A,158898,7/26/18 13:10,7/26/18 13:15,-77.036496,38.89863,866487
5D2OMCUOW3L3A,158898,7/26/18 13:20,7/26/18 13:25,-77.04068,38.899012,866488
5D2OMCUOW3L3A,158898,7/26/18 13:50,7/26/18 13:55,-77.035012,38.898744,866489
5D2OMCUOW3L3A,158898,7/26/18 14:05,7/26/18 14:10,-77.032195,38.892338,866490
5D2OMCUOW3L3A,158898,7/26/18 14:20,7/26/18 14:25,-77.040119,38.889455,866491
5D2OMCUOW3L3A,158898,7/26/18 14:25,7/26/18 14:30,-77.046331,38.889092,866492
5D2OMCUOW3L3A,158898,7/26/18 14:30,7/26/18 14:35,-77.049269,38.889498,866493
5D2OMCUOW3L3A,158898,7/26/18 16:00,7/26/18 16:05,-77.039819,38.887992,866494
5D2OMCUOW3L3A,158898,7/26/18 16:20,7/26/18 16:25,-77.030857,38.890934,866495
5D2OMCUOW3L3A,158898,7/26/18 17:05,7/26/18 17:10,-77.020861,38.89954,866496
H7WM5TTQP7KXE,751554,7/26/18 7:35,7/26/18 7:40,-77.02944,38.907256,870632
H7WM5TTQP7KXE,751554,7/26/18 8:25,7/26/18 8:30,-77.038592,38.906643,870633
H7WM5TTQP7KXE,751554,7/26/18 10:45,7/26/18 10:50,-77.042545,38.903439,870634
H7WM5TTQP7KXE,751554,7/26/18 11:45,7/26/18 11:50,-77.04043,38.902192,870635
H7WM5TTQP7KXE,751554,7/26/18 12:05,7/26/18 12:10,-77.043061,38.902412,870636
H7WM5TTQP7KXE,751554,7/26/18 12:10,7/26/18 12:15,-77.044809,38.905415,870637
H7WM5TTQP7KXE,751554,7/26/18 12:15,7/26/18 12:20,-77.04429,38.906937,870638
H7WM5TTQP7KXE,751554,7/26/18 12:35,7/26/18 12:40,-77.032847,38.892034,870639
H7WM5TTQP7KXE,751554,7/26/18 13:05,7/26/18 13:10,-77.008114,38.887703,870640
H7WM5TTQP7KXE,751554,7/26/18 14:55,7/26/18 15:00,-77.048493,38.891049,870641
URJNIVROPVLIE,606941,7/26/18 8:40,7/26/18 8:45,-77.01702,38.914431,870814
URJNIVROPVLIE,606941,7/26/18 15:15,7/26/18 15:20,-77.065669,38.905006,870815
AUGRE4BCQUY5U,293739,7/26/18 18:15,7/26/18 18:20,-77.021789,38.91577,873395
AUGRE4BCQUY5U,293739,7/26/18 18:20,7/26/18 18:25,-77.028879,38.92079,873396
AUGRE4BCQUY5U,293739,7/26/18 21:30,7/26/18 21:35,-77.033237,38.936406,873397
TC2KUL3TPWJJS,177486,7/26/18 11:35,7/26/18 11:40,-77.00045,38.955127,873605
TC2KUL3TPWJJS,177486,7/26/18 11:40,7/26/18 11:45,-76.998915,38.953646,873606
BMDXJD5WCEGVH,229748,7/26/18 13:10,7/26/18 13:15,-77.032737,38.931276,874020
BMDXJD5WCEGVH,229748,7/26/18 13:20,7/26/18 13:25,-77.035407,38.925823,874021
BMDXJD5WCEGVH,229748,7/26/18 13:40,7/26/18 13:45,-77.032222,38.913807,874022
BMDXJD5WCEGVH,229748,7/26/18 13:55,7/26/18 14:00,-77.037429,38.909825,874023
BMDXJD5WCEGVH,229748,7/26/18 14:40,7/26/18 14:45,-77.039557,38.90132,874024
BMDXJD5WCEGVH,229748,7/26/18 14:45,7/26/18 14:50,-77.049494,38.902747,874025
BMDXJD5WCEGVH,229748,7/26/18 14:50,7/26/18 14:55,-77.053306,38.904286,874026
BMDXJD5WCEGVH,229748,7/26/18 16:05,7/26/18 16:10,-77.036288,38.907051,874027
WZKWPK6OJM47R,656155,7/26/18 12:25,7/26/18 12:30,-76.986236,38.900515,874067
WZKWPK6OJM47R,656155,7/26/18 12:35,7/26/18 12:40,-76.97305,38.904191,874068
WZKWPK6OJM47R,656155,7/26/18 15:40,7/26/18 15:45,-76.975207,38.903354,874069
WZKWPK6OJM47R,656155,7/26/18 16:10,7/26/18 16:15,-76.994381,38.900287,874070
WZKWPK6OJM47R,656155,7/26/18 16:35,7/26/18 16:40,-76.972931,38.904052,874071
G4K5GMJMWVXQI,735153,7/26/18 15:45,7/26/18 15:50,-77.032157,38.908965,874797
G4K5GMJMWVXQI,735153,7/26/18 18:00,7/26/18 18:05,-77.03918,38.921188,874798
G4K5GMJMWVXQI,735153,7/26/18 18:25,7/26/18 18:30,-77.030671,38.926668,874799
XXJT4GICNCUR6,325943,7/26/18 11:00,7/26/18 11:05,-77.048898,38.904975,875688
XXJT4GICNCUR6,325943,7/26/18 11:25,7/26/18 11:30,-77.01233,38.900119,875689
XXJT4GICNCUR6,325943,7/26/18 11:35,7/26/18 11:40,-77.006195,38.896919,875690
XXJT4GICNCUR6,325943,7/26/18 11:50,7/26/18 11:55,-77.017537,38.883907,875691
XXJT4GICNCUR6,325943,7/26/18 14:05,7/26/18 14:10,-77.031169,38.888623,875692
XXJT4GICNCUR6,325943,7/26/18 14:10,7/26/18 14:15,-77.03115,38.889911,875693
BIY5UI5BCCUAY,372040,7/26/18 11:25,7/26/18 11:30,-77.020539,38.902522,876748
BIY5UI5BCCUAY,372040,7/26/18 11:30,7/26/18 11:35,-77.006317,38.901082,876749
BIY5UI5BCCUAY,372040,7/26/18 14:00,7/26/18 14:05,-77.018599,38.892495,876750
BIY5UI5BCCUAY,372040,7/26/18 14:10,7/26/18 14:15,-77.029963,38.898066,876751
BIY5UI5BCCUAY,372040,7/26/18 14:40,7/26/18 14:45,-77.004944,38.887716,876752
BIY5UI5BCCUAY,372040,7/26/18 14:45,7/26/18 14:50,-76.997599,38.881412,876753
BIY5UI5BCCUAY,372040,7/26/18 15:00,7/26/18 15:05,-77.012226,38.874575,876754
JND37EUSZN6RZ,222416,7/26/18 17:10,7/26/18 17:15,-77.054773,38.893916,878316
JND37EUSZN6RZ,222416,7/26/18 17:15,7/26/18 17:20,-77.052969,38.898408,878317
JND37EUSZN6RZ,222416,7/26/18 17:35,7/26/18 17:40,-77.044281,38.891221,878318
JND37EUSZN6RZ,222416,7/26/18 17:50,7/26/18 17:55,-77.040567,38.890591,878319
JND37EUSZN6RZ,222416,7/26/18 18:20,7/26/18 18:25,-77.051262,38.90338,878320
JND37EUSZN6RZ,222416,7/26/18 19:20,7/26/18 19:25,-77.040274,38.922934,878321
JND37EUSZN6RZ,222416,7/26/18 20:55,7/26/18 21:00,-77.030451,38.931095,878322
6ZCBHSEQTKEPA,533321,7/26/18 17:45,7/26/18 17:50,-77.050021,38.892215,878631
6ZCBHSEQTKEPA,533321,7/26/18 18:15,7/26/18 18:20,-77.048904,38.897237,878632
6ZCBHSEQTKEPA,533321,7/26/18 18:40,7/26/18 18:45,-77.051431,38.900947,878633
6ZCBHSEQTKEPA,533321,7/26/18 18:45,7/26/18 18:50,-77.058171,38.902454,878634
6ZCBHSEQTKEPA,533321,7/26/18 18:50,7/26/18 18:55,-77.063379,38.902231,878635
6ZCBHSEQTKEPA,533321,7/26/18 18:55,7/26/18 19:00,-77.0659,38.902841,878636
6ZCBHSEQTKEPA,533321,7/26/18 19:10,7/26/18 19:15,-77.058521,38.902328,878637
6ZCBHSEQTKEPA,533321,7/26/18 19:15,7/26/18 19:20,-77.051421,38.901335,878638
6ZCBHSEQTKEPA,533321,7/26/18 19:35,7/26/18 19:40,-77.049657,38.911041,878639
6ZCBHSEQTKEPA,533321,7/26/18 20:45,7/26/18 20:50,-77.023455,38.896134,878640
7N2S3SZIW7DAM,241526,7/26/18 8:40,7/26/18 8:45,-77.020128,38.895986,879009
7N2S3SZIW7DAM,241526,7/26/18 8:45,7/26/18 8:50,-77.024985,38.896133,879010
7N2S3SZIW7DAM,241526,7/26/18 12:15,7/26/18 12:20,-77.023071,38.895947,879011
XIFXBHVM5C4ZH,544177,7/26/18 8:20,7/26/18 8:25,-77.043414,38.90567,880946
XIFXBHVM5C4ZH,544177,7/26/18 10:25,7/26/18 10:30,-77.059145,38.901577,880947
XIFXBHVM5C4ZH,544177,7/26/18 10:55,7/26/18 11:00,-77.059849,38.902014,880948
XIFXBHVM5C4ZH,544177,7/26/18 14:05,7/26/18 14:10,-77.062455,38.905003,880949
XIFXBHVM5C4ZH,544177,7/26/18 14:20,7/26/18 14:25,-77.059098,38.901766,880950
XIFXBHVM5C4ZH,544177,7/26/18 15:05,7/26/18 15:10,-77.036617,38.891734,880951
XIFXBHVM5C4ZH,544177,7/26/18 15:15,7/26/18 15:20,-77.044907,38.901632,880952
XIFXBHVM5C4ZH,544177,7/26/18 15:35,7/26/18 15:45,-77.020708,38.901004,880953
XIFXBHVM5C4ZH,544177,7/26/18 16:00,7/26/18 16:05,-77.038025,38.905642,880954
XIFXBHVM5C4ZH,544177,7/26/18 16:15,7/26/18 16:20,-77.03987,38.907261,880955
EN555BNHT2QIJ,502410,7/26/18 8:25,7/26/18 8:30,-77.030265,38.900006,881175
EN555BNHT2QIJ,502410,7/26/18 10:15,7/26/18 10:20,-77.031693,38.899338,881176
EN555BNHT2QIJ,502410,7/26/18 14:15,7/26/18 14:20,-77.048636,38.888515,881177
EN555BNHT2QIJ,502410,7/26/18 15:10,7/26/18 15:15,-77.039386,38.889016,881178
EN555BNHT2QIJ,502410,7/26/18 15:20,7/26/18 15:25,-77.022051,38.894342,881179
TMYQ22CS42GMO,198814,7/26/18 7:45,7/26/18 7:50,-77.040736,38.910795,881790
TMYQ22CS42GMO,198814,7/26/18 10:50,7/26/18 10:55,-77.051458,38.889378,881791
TMYQ22CS42GMO,198814,7/26/18 11:35,7/26/18 11:40,-77.056379,38.898094,881792
KP32TLZZHSBA4,310463,7/26/18 6:05,7/26/18 6:10,-76.989417,38.861804,883432
KP32TLZZHSBA4,310463,7/26/18 13:45,7/26/18 13:50,-77.009446,38.874706,883433
SK2FWGSCL26SV,882721,7/26/18 15:15,7/26/18 15:20,-77.033366,38.892922,883905
LMBJ4QYQQ5R5B,852128,7/26/18 11:10,7/26/18 11:15,-77.069112,38.912539,888848
LMBJ4QYQQ5R5B,852128,7/26/18 12:40,7/26/18 12:45,-77.066013,38.909995,888849
LMBJ4QYQQ5R5B,852128,7/26/18 14:50,7/26/18 14:55,-77.034647,38.916879,888850
LMBJ4QYQQ5R5B,852128,7/26/18 15:05,7/26/18 15:10,-77.023517,38.929609,888851
